,number_of_blocks,layers_per_block,neurons_per_block_layer,neurons_per_block_layer_decay,valid_block,blocks
503,2,2,85,34,True,"[[2, 85, 34], [2, 85, 34]]"
504,2,2,85,35,True,"[[2, 85, 35], [2, 85, 35]]"
505,2,2,85,36,True,"[[2, 85, 36], [2, 85, 36]]"
506,2,2,85,37,True,"[[2, 85, 37], [2, 85, 37]]"
507,2,2,85,38,True,"[[2, 85, 38], [2, 85, 38]]"
508,2,2,85,39,True,"[[2, 85, 39], [2, 85, 39]]"
509,2,2,85,40,True,"[[2, 85, 40], [2, 85, 40]]"
510,2,2,93,10,True,"[[2, 93, 10], [2, 93, 10]]"
511,2,2,93,11,True,"[[2, 93, 11], [2, 93, 11]]"
512,2,2,93,12,True,"[[2, 93, 12], [2, 93, 12]]"
513,2,2,93,13,True,"[[2, 93, 13], [2, 93, 13]]"
514,2,2,93,14,True,"[[2, 93, 14], [2, 93, 14]]"
515,2,2,93,15,True,"[[2, 93, 15], [2, 93, 15]]"
516,2,2,93,16,True,"[[2, 93, 16], [2, 93, 16]]"
517,2,2,93,17,True,"[[2, 93, 17], [2, 93, 17]]"
518,2,2,93,18,True,"[[2, 93, 18], [2, 93, 18]]"
519,2,2,93,19,True,"[[2, 93, 19], [2, 93, 19]]"
520,2,2,93,20,True,"[[2, 93, 20], [2, 93, 20]]"
521,2,2,93,21,True,"[[2, 93, 21], [2, 93, 21]]"
522,2,2,93,22,True,"[[2, 93, 22], [2, 93, 22]]"
523,2,2,93,23,True,"[[2, 93, 23], [2, 93, 23]]"
524,2,2,93,24,True,"[[2, 93, 24], [2, 93, 24]]"
525,2,2,93,25,True,"[[2, 93, 25], [2, 93, 25]]"
526,2,2,93,26,True,"[[2, 93, 26], [2, 93, 26]]"
527,2,2,93,27,True,"[[2, 93, 27], [2, 93, 27]]"
528,2,2,93,28,True,"[[2, 93, 28], [2, 93, 28]]"
529,2,2,93,29,True,"[[2, 93, 29], [2, 93, 29]]"
530,2,2,93,30,True,"[[2, 93, 30], [2, 93, 30]]"
531,2,2,93,31,True,"[[2, 93, 31], [2, 93, 31]]"
532,2,2,93,32,True,"[[2, 93, 32], [2, 93, 32]]"
533,2,2,93,33,True,"[[2, 93, 33], [2, 93, 33]]"
534,2,2,93,34,True,"[[2, 93, 34], [2, 93, 34]]"
535,2,2,93,35,True,"[[2, 93, 35], [2, 93, 35]]"
536,2,2,93,36,True,"[[2, 93, 36], [2, 93, 36]]"
537,2,2,93,37,True,"[[2, 93, 37], [2, 93, 37]]"
538,2,2,93,38,True,"[[2, 93, 38], [2, 93, 38]]"
539,2,2,93,39,True,"[[2, 93, 39], [2, 93, 39]]"
540,2,2,93,40,True,"[[2, 93, 40], [2, 93, 40]]"
541,2,2,101,10,True,"[[2, 101, 10], [2, 101, 10]]"
542,2,2,101,11,True,"[[2, 101, 11], [2, 101, 11]]"
543,2,2,101,12,True,"[[2, 101, 12], [2, 101, 12]]"
544,2,2,101,13,True,"[[2, 101, 13], [2, 101, 13]]"
545,2,2,101,14,True,"[[2, 101, 14], [2, 101, 14]]"
546,2,2,101,15,True,"[[2, 101, 15], [2, 101, 15]]"
547,2,2,101,16,True,"[[2, 101, 16], [2, 101, 16]]"
548,2,2,101,17,True,"[[2, 101, 17], [2, 101, 17]]"
549,2,2,101,18,True,"[[2, 101, 18], [2, 101, 18]]"
550,2,2,101,19,True,"[[2, 101, 19], [2, 101, 19]]"
551,2,2,101,20,True,"[[2, 101, 20], [2, 101, 20]]"
552,2,2,101,21,True,"[[2, 101, 21], [2, 101, 21]]"
553,2,2,101,22,True,"[[2, 101, 22], [2, 101, 22]]"
554,2,2,101,23,True,"[[2, 101, 23], [2, 101, 23]]"
555,2,2,101,24,True,"[[2, 101, 24], [2, 101, 24]]"
556,2,2,101,25,True,"[[2, 101, 25], [2, 101, 25]]"
557,2,2,101,26,True,"[[2, 101, 26], [2, 101, 26]]"
558,2,2,101,27,True,"[[2, 101, 27], [2, 101, 27]]"
559,2,2,101,28,True,"[[2, 101, 28], [2, 101, 28]]"
560,2,2,101,29,True,"[[2, 101, 29], [2, 101, 29]]"
561,2,2,101,30,True,"[[2, 101, 30], [2, 101, 30]]"
562,2,2,101,31,True,"[[2, 101, 31], [2, 101, 31]]"
563,2,2,101,32,True,"[[2, 101, 32], [2, 101, 32]]"
564,2,2,101,33,True,"[[2, 101, 33], [2, 101, 33]]"
565,2,2,101,34,True,"[[2, 101, 34], [2, 101, 34]]"
566,2,2,101,35,True,"[[2, 101, 35], [2, 101, 35]]"
567,2,2,101,36,True,"[[2, 101, 36], [2, 101, 36]]"
568,2,2,101,37,True,"[[2, 101, 37], [2, 101, 37]]"
569,2,2,101,38,True,"[[2, 101, 38], [2, 101, 38]]"
570,2,2,101,39,True,"[[2, 101, 39], [2, 101, 39]]"
571,2,2,101,40,True,"[[2, 101, 40], [2, 101, 40]]"
572,2,2,110,10,True,"[[2, 110, 10], [2, 110, 10]]"
573,2,2,110,11,True,"[[2, 110, 11], [2, 110, 11]]"
574,2,2,110,12,True,"[[2, 110, 12], [2, 110, 12]]"
575,2,2,110,13,True,"[[2, 110, 13], [2, 110, 13]]"
576,2,2,110,14,True,"[[2, 110, 14], [2, 110, 14]]"
577,2,2,110,15,True,"[[2, 110, 15], [2, 110, 15]]"
578,2,2,110,16,True,"[[2, 110, 16], [2, 110, 16]]"
579,2,2,110,17,True,"[[2, 110, 17], [2, 110, 17]]"
580,2,2,110,18,True,"[[2, 110, 18], [2, 110, 18]]"
581,2,2,110,19,True,"[[2, 110, 19], [2, 110, 19]]"
582,2,2,110,20,True,"[[2, 110, 20], [2, 110, 20]]"
583,2,2,110,21,True,"[[2, 110, 21], [2, 110, 21]]"
584,2,2,110,22,True,"[[2, 110, 22], [2, 110, 22]]"
585,2,2,110,23,True,"[[2, 110, 23], [2, 110, 23]]"
586,2,2,110,24,True,"[[2, 110, 24], [2, 110, 24]]"
587,2,2,110,25,True,"[[2, 110, 25], [2, 110, 25]]"
588,2,2,110,26,True,"[[2, 110, 26], [2, 110, 26]]"
589,2,2,110,27,True,"[[2, 110, 27], [2, 110, 27]]"
590,2,2,110,28,True,"[[2, 110, 28], [2, 110, 28]]"
591,2,2,110,29,True,"[[2, 110, 29], [2, 110, 29]]"
592,2,2,110,30,True,"[[2, 110, 30], [2, 110, 30]]"
593,2,2,110,31,True,"[[2, 110, 31], [2, 110, 31]]"
594,2,2,110,32,True,"[[2, 110, 32], [2, 110, 32]]"
595,2,2,110,33,True,"[[2, 110, 33], [2, 110, 33]]"
596,2,2,110,34,True,"[[2, 110, 34], [2, 110, 34]]"
597,2,2,110,35,True,"[[2, 110, 35], [2, 110, 35]]"
598,2,2,110,36,True,"[[2, 110, 36], [2, 110, 36]]"
599,2,2,110,37,True,"[[2, 110, 37], [2, 110, 37]]"
600,2,2,110,38,True,"[[2, 110, 38], [2, 110, 38]]"
601,2,2,110,39,True,"[[2, 110, 39], [2, 110, 39]]"
602,2,2,110,40,True,"[[2, 110, 40], [2, 110, 40]]"
603,2,3,60,10,True,"[[3, 60, 10], [3, 60, 10]]"
604,2,3,60,11,True,"[[3, 60, 11], [3, 60, 11]]"
605,2,3,60,12,True,"[[3, 60, 12], [3, 60, 12]]"
606,2,3,60,13,True,"[[3, 60, 13], [3, 60, 13]]"
607,2,3,60,14,True,"[[3, 60, 14], [3, 60, 14]]"
608,2,3,60,15,True,"[[3, 60, 15], [3, 60, 15]]"
609,2,3,60,16,True,"[[3, 60, 16], [3, 60, 16]]"
610,2,3,60,17,True,"[[3, 60, 17], [3, 60, 17]]"
611,2,3,60,18,True,"[[3, 60, 18], [3, 60, 18]]"
612,2,3,60,19,True,"[[3, 60, 19], [3, 60, 19]]"
613,2,3,68,10,True,"[[3, 68, 10], [3, 68, 10]]"
614,2,3,68,11,True,"[[3, 68, 11], [3, 68, 11]]"
615,2,3,68,12,True,"[[3, 68, 12], [3, 68, 12]]"
616,2,3,68,13,True,"[[3, 68, 13], [3, 68, 13]]"
617,2,3,68,14,True,"[[3, 68, 14], [3, 68, 14]]"
618,2,3,68,15,True,"[[3, 68, 15], [3, 68, 15]]"
619,2,3,68,16,True,"[[3, 68, 16], [3, 68, 16]]"
620,2,3,68,17,True,"[[3, 68, 17], [3, 68, 17]]"
621,2,3,68,18,True,"[[3, 68, 18], [3, 68, 18]]"
622,2,3,68,19,True,"[[3, 68, 19], [3, 68, 19]]"
623,2,3,68,20,True,"[[3, 68, 20], [3, 68, 20]]"
624,2,3,68,21,True,"[[3, 68, 21], [3, 68, 21]]"
625,2,3,68,22,True,"[[3, 68, 22], [3, 68, 22]]"
626,2,3,76,10,True,"[[3, 76, 10], [3, 76, 10]]"
627,2,3,76,11,True,"[[3, 76, 11], [3, 76, 11]]"
628,2,3,76,12,True,"[[3, 76, 12], [3, 76, 12]]"
629,2,3,76,13,True,"[[3, 76, 13], [3, 76, 13]]"
630,2,3,76,14,True,"[[3, 76, 14], [3, 76, 14]]"
631,2,3,76,15,True,"[[3, 76, 15], [3, 76, 15]]"
632,2,3,76,16,True,"[[3, 76, 16], [3, 76, 16]]"
633,2,3,76,17,True,"[[3, 76, 17], [3, 76, 17]]"
634,2,3,76,18,True,"[[3, 76, 18], [3, 76, 18]]"
635,2,3,76,19,True,"[[3, 76, 19], [3, 76, 19]]"
636,2,3,76,20,True,"[[3, 76, 20], [3, 76, 20]]"
637,2,3,76,21,True,"[[3, 76, 21], [3, 76, 21]]"
638,2,3,76,22,True,"[[3, 76, 22], [3, 76, 22]]"
639,2,3,76,23,True,"[[3, 76, 23], [3, 76, 23]]"
640,2,3,76,24,True,"[[3, 76, 24], [3, 76, 24]]"
641,2,3,76,25,True,"[[3, 76, 25], [3, 76, 25]]"
642,2,3,85,10,True,"[[3, 85, 10], [3, 85, 10]]"
643,2,3,85,11,True,"[[3, 85, 11], [3, 85, 11]]"
644,2,3,85,12,True,"[[3, 85, 12], [3, 85, 12]]"
645,2,3,85,13,True,"[[3, 85, 13], [3, 85, 13]]"
646,2,3,85,14,True,"[[3, 85, 14], [3, 85, 14]]"
647,2,3,85,15,True,"[[3, 85, 15], [3, 85, 15]]"
648,2,3,85,16,True,"[[3, 85, 16], [3, 85, 16]]"
649,2,3,85,17,True,"[[3, 85, 17], [3, 85, 17]]"
650,2,3,85,18,True,"[[3, 85, 18], [3, 85, 18]]"
651,2,3,85,19,True,"[[3, 85, 19], [3, 85, 19]]"
652,2,3,85,20,True,"[[3, 85, 20], [3, 85, 20]]"
653,2,3,85,21,True,"[[3, 85, 21], [3, 85, 21]]"
654,2,3,85,22,True,"[[3, 85, 22], [3, 85, 22]]"
655,2,3,85,23,True,"[[3, 85, 23], [3, 85, 23]]"
656,2,3,85,24,True,"[[3, 85, 24], [3, 85, 24]]"
657,2,3,85,25,True,"[[3, 85, 25], [3, 85, 25]]"
658,2,3,85,26,True,"[[3, 85, 26], [3, 85, 26]]"
659,2,3,85,27,True,"[[3, 85, 27], [3, 85, 27]]"
660,2,3,85,28,True,"[[3, 85, 28], [3, 85, 28]]"
661,2,3,93,10,True,"[[3, 93, 10], [3, 93, 10]]"
662,2,3,93,11,True,"[[3, 93, 11], [3, 93, 11]]"
663,2,3,93,12,True,"[[3, 93, 12], [3, 93, 12]]"
664,2,3,93,13,True,"[[3, 93, 13], [3, 93, 13]]"
665,2,3,93,14,True,"[[3, 93, 14], [3, 93, 14]]"
666,2,3,93,15,True,"[[3, 93, 15], [3, 93, 15]]"
667,2,3,93,16,True,"[[3, 93, 16], [3, 93, 16]]"
668,2,3,93,17,True,"[[3, 93, 17], [3, 93, 17]]"
669,2,3,93,18,True,"[[3, 93, 18], [3, 93, 18]]"
670,2,3,93,19,True,"[[3, 93, 19], [3, 93, 19]]"
671,2,3,93,20,True,"[[3, 93, 20], [3, 93, 20]]"
672,2,3,93,21,True,"[[3, 93, 21], [3, 93, 21]]"
673,2,3,93,22,True,"[[3, 93, 22], [3, 93, 22]]"
674,2,3,93,23,True,"[[3, 93, 23], [3, 93, 23]]"
675,2,3,93,24,True,"[[3, 93, 24], [3, 93, 24]]"
676,2,3,93,25,True,"[[3, 93, 25], [3, 93, 25]]"
677,2,3,93,26,True,"[[3, 93, 26], [3, 93, 26]]"
678,2,3,93,27,True,"[[3, 93, 27], [3, 93, 27]]"
679,2,3,93,28,True,"[[3, 93, 28], [3, 93, 28]]"
680,2,3,93,29,True,"[[3, 93, 29], [3, 93, 29]]"
681,2,3,93,30,True,"[[3, 93, 30], [3, 93, 30]]"
682,2,3,101,10,True,"[[3, 101, 10], [3, 101, 10]]"
683,2,3,101,11,True,"[[3, 101, 11], [3, 101, 11]]"
684,2,3,101,12,True,"[[3, 101, 12], [3, 101, 12]]"
685,2,3,101,13,True,"[[3, 101, 13], [3, 101, 13]]"
686,2,3,101,14,True,"[[3, 101, 14], [3, 101, 14]]"
687,2,3,101,15,True,"[[3, 101, 15], [3, 101, 15]]"
688,2,3,101,16,True,"[[3, 101, 16], [3, 101, 16]]"
689,2,3,101,17,True,"[[3, 101, 17], [3, 101, 17]]"
690,2,3,101,18,True,"[[3, 101, 18], [3, 101, 18]]"
691,2,3,101,19,True,"[[3, 101, 19], [3, 101, 19]]"
692,2,3,101,20,True,"[[3, 101, 20], [3, 101, 20]]"
693,2,3,101,21,True,"[[3, 101, 21], [3, 101, 21]]"
694,2,3,101,22,True,"[[3, 101, 22], [3, 101, 22]]"
695,2,3,101,23,True,"[[3, 101, 23], [3, 101, 23]]"
696,2,3,101,24,True,"[[3, 101, 24], [3, 101, 24]]"
697,2,3,101,25,True,"[[3, 101, 25], [3, 101, 25]]"
698,2,3,101,26,True,"[[3, 101, 26], [3, 101, 26]]"
699,2,3,101,27,True,"[[3, 101, 27], [3, 101, 27]]"
700,2,3,101,28,True,"[[3, 101, 28], [3, 101, 28]]"
701,2,3,101,29,True,"[[3, 101, 29], [3, 101, 29]]"
702,2,3,101,30,True,"[[3, 101, 30], [3, 101, 30]]"
703,2,3,101,31,True,"[[3, 101, 31], [3, 101, 31]]"
704,2,3,101,32,True,"[[3, 101, 32], [3, 101, 32]]"
705,2,3,101,33,True,"[[3, 101, 33], [3, 101, 33]]"
706,2,3,110,10,True,"[[3, 110, 10], [3, 110, 10]]"
707,2,3,110,11,True,"[[3, 110, 11], [3, 110, 11]]"
708,2,3,110,12,True,"[[3, 110, 12], [3, 110, 12]]"
709,2,3,110,13,True,"[[3, 110, 13], [3, 110, 13]]"
710,2,3,110,14,True,"[[3, 110, 14], [3, 110, 14]]"
711,2,3,110,15,True,"[[3, 110, 15], [3, 110, 15]]"
712,2,3,110,16,True,"[[3, 110, 16], [3, 110, 16]]"
713,2,3,110,17,True,"[[3, 110, 17], [3, 110, 17]]"
714,2,3,110,18,True,"[[3, 110, 18], [3, 110, 18]]"
715,2,3,110,19,True,"[[3, 110, 19], [3, 110, 19]]"
716,2,3,110,20,True,"[[3, 110, 20], [3, 110, 20]]"
717,2,3,110,21,True,"[[3, 110, 21], [3, 110, 21]]"
718,2,3,110,22,True,"[[3, 110, 22], [3, 110, 22]]"
719,2,3,110,23,True,"[[3, 110, 23], [3, 110, 23]]"
720,2,3,110,24,True,"[[3, 110, 24], [3, 110, 24]]"
721,2,3,110,25,True,"[[3, 110, 25], [3, 110, 25]]"
722,2,3,110,26,True,"[[3, 110, 26], [3, 110, 26]]"
723,2,3,110,27,True,"[[3, 110, 27], [3, 110, 27]]"
724,2,3,110,28,True,"[[3, 110, 28], [3, 110, 28]]"
725,2,3,110,29,True,"[[3, 110, 29], [3, 110, 29]]"
726,2,3,110,30,True,"[[3, 110, 30], [3, 110, 30]]"
727,2,3,110,31,True,"[[3, 110, 31], [3, 110, 31]]"
728,2,3,110,32,True,"[[3, 110, 32], [3, 110, 32]]"
729,2,3,110,33,True,"[[3, 110, 33], [3, 110, 33]]"
730,2,3,110,34,True,"[[3, 110, 34], [3, 110, 34]]"
731,2,3,110,35,True,"[[3, 110, 35], [3, 110, 35]]"
732,2,3,110,36,True,"[[3, 110, 36], [3, 110, 36]]"
733,2,4,60,10,True,"[[4, 60, 10], [4, 60, 10]]"
734,2,4,60,11,True,"[[4, 60, 11], [4, 60, 11]]"
735,2,4,60,12,True,"[[4, 60, 12], [4, 60, 12]]"
736,2,4,60,13,True,"[[4, 60, 13], [4, 60, 13]]"
737,2,4,60,14,True,"[[4, 60, 14], [4, 60, 14]]"
738,2,4,68,10,True,"[[4, 68, 10], [4, 68, 10]]"
739,2,4,68,11,True,"[[4, 68, 11], [4, 68, 11]]"
740,2,4,68,12,True,"[[4, 68, 12], [4, 68, 12]]"
741,2,4,68,13,True,"[[4, 68, 13], [4, 68, 13]]"
742,2,4,68,14,True,"[[4, 68, 14], [4, 68, 14]]"
743,2,4,68,15,True,"[[4, 68, 15], [4, 68, 15]]"
744,2,4,68,16,True,"[[4, 68, 16], [4, 68, 16]]"
745,2,4,76,10,True,"[[4, 76, 10], [4, 76, 10]]"
746,2,4,76,11,True,"[[4, 76, 11], [4, 76, 11]]"
747,2,4,76,12,True,"[[4, 76, 12], [4, 76, 12]]"
748,2,4,76,13,True,"[[4, 76, 13], [4, 76, 13]]"
749,2,4,76,14,True,"[[4, 76, 14], [4, 76, 14]]"
750,2,4,76,15,True,"[[4, 76, 15], [4, 76, 15]]"
751,2,4,76,16,True,"[[4, 76, 16], [4, 76, 16]]"
752,2,4,76,17,True,"[[4, 76, 17], [4, 76, 17]]"
753,2,4,76,18,True,"[[4, 76, 18], [4, 76, 18]]"
754,2,4,85,10,True,"[[4, 85, 10], [4, 85, 10]]"
755,2,4,85,11,True,"[[4, 85, 11], [4, 85, 11]]"
756,2,4,85,12,True,"[[4, 85, 12], [4, 85, 12]]"
757,2,4,85,13,True,"[[4, 85, 13], [4, 85, 13]]"
758,2,4,85,14,True,"[[4, 85, 14], [4, 85, 14]]"
759,2,4,85,15,True,"[[4, 85, 15], [4, 85, 15]]"
760,2,4,85,16,True,"[[4, 85, 16], [4, 85, 16]]"
761,2,4,85,17,True,"[[4, 85, 17], [4, 85, 17]]"
762,2,4,85,18,True,"[[4, 85, 18], [4, 85, 18]]"
763,2,4,85,19,True,"[[4, 85, 19], [4, 85, 19]]"
764,2,4,85,20,True,"[[4, 85, 20], [4, 85, 20]]"
765,2,4,85,21,True,"[[4, 85, 21], [4, 85, 21]]"
766,2,4,93,10,True,"[[4, 93, 10], [4, 93, 10]]"
767,2,4,93,11,True,"[[4, 93, 11], [4, 93, 11]]"
768,2,4,93,12,True,"[[4, 93, 12], [4, 93, 12]]"
769,2,4,93,13,True,"[[4, 93, 13], [4, 93, 13]]"
770,2,4,93,14,True,"[[4, 93, 14], [4, 93, 14]]"
771,2,4,93,15,True,"[[4, 93, 15], [4, 93, 15]]"
772,2,4,93,16,True,"[[4, 93, 16], [4, 93, 16]]"
773,2,4,93,17,True,"[[4, 93, 17], [4, 93, 17]]"
774,2,4,93,18,True,"[[4, 93, 18], [4, 93, 18]]"
775,2,4,93,19,True,"[[4, 93, 19], [4, 93, 19]]"
776,2,4,93,20,True,"[[4, 93, 20], [4, 93, 20]]"
777,2,4,93,21,True,"[[4, 93, 21], [4, 93, 21]]"
778,2,4,93,22,True,"[[4, 93, 22], [4, 93, 22]]"
779,2,4,93,23,True,"[[4, 93, 23], [4, 93, 23]]"
780,2,4,101,10,True,"[[4, 101, 10], [4, 101, 10]]"
781,2,4,101,11,True,"[[4, 101, 11], [4, 101, 11]]"
782,2,4,101,12,True,"[[4, 101, 12], [4, 101, 12]]"
783,2,4,101,13,True,"[[4, 101, 13], [4, 101, 13]]"
784,2,4,101,14,True,"[[4, 101, 14], [4, 101, 14]]"
785,2,4,101,15,True,"[[4, 101, 15], [4, 101, 15]]"
786,2,4,101,16,True,"[[4, 101, 16], [4, 101, 16]]"
787,2,4,101,17,True,"[[4, 101, 17], [4, 101, 17]]"
788,2,4,101,18,True,"[[4, 101, 18], [4, 101, 18]]"
789,2,4,101,19,True,"[[4, 101, 19], [4, 101, 19]]"
790,2,4,101,20,True,"[[4, 101, 20], [4, 101, 20]]"
791,2,4,101,21,True,"[[4, 101, 21], [4, 101, 21]]"
792,2,4,101,22,True,"[[4, 101, 22], [4, 101, 22]]"
793,2,4,101,23,True,"[[4, 101, 23], [4, 101, 23]]"
794,2,4,101,24,True,"[[4, 101, 24], [4, 101, 24]]"
795,2,4,101,25,True,"[[4, 101, 25], [4, 101, 25]]"
796,2,4,110,10,True,"[[4, 110, 10], [4, 110, 10]]"
797,2,4,110,11,True,"[[4, 110, 11], [4, 110, 11]]"
798,2,4,110,12,True,"[[4, 110, 12], [4, 110, 12]]"
799,2,4,110,13,True,"[[4, 110, 13], [4, 110, 13]]"
800,2,4,110,14,True,"[[4, 110, 14], [4, 110, 14]]"
801,2,4,110,15,True,"[[4, 110, 15], [4, 110, 15]]"
802,2,4,110,16,True,"[[4, 110, 16], [4, 110, 16]]"
803,2,4,110,17,True,"[[4, 110, 17], [4, 110, 17]]"
804,2,4,110,18,True,"[[4, 110, 18], [4, 110, 18]]"
805,2,4,110,19,True,"[[4, 110, 19], [4, 110, 19]]"
806,2,4,110,20,True,"[[4, 110, 20], [4, 110, 20]]"
807,2,4,110,21,True,"[[4, 110, 21], [4, 110, 21]]"
808,2,4,110,22,True,"[[4, 110, 22], [4, 110, 22]]"
809,2,4,110,23,True,"[[4, 110, 23], [4, 110, 23]]"
810,2,4,110,24,True,"[[4, 110, 24], [4, 110, 24]]"
811,2,4,110,25,True,"[[4, 110, 25], [4, 110, 25]]"
812,2,4,110,26,True,"[[4, 110, 26], [4, 110, 26]]"
813,2,4,110,27,True,"[[4, 110, 27], [4, 110, 27]]"
814,3,2,60,10,True,"[[2, 60, 10], [2, 60, 10], [2, 60, 10]]"
815,3,2,60,11,True,"[[2, 60, 11], [2, 60, 11], [2, 60, 11]]"
816,3,2,60,12,True,"[[2, 60, 12], [2, 60, 12], [2, 60, 12]]"
817,3,2,60,13,True,"[[2, 60, 13], [2, 60, 13], [2, 60, 13]]"
818,3,2,60,14,True,"[[2, 60, 14], [2, 60, 14], [2, 60, 14]]"
819,3,2,60,15,True,"[[2, 60, 15], [2, 60, 15], [2, 60, 15]]"
820,3,2,60,16,True,"[[2, 60, 16], [2, 60, 16], [2, 60, 16]]"
821,3,2,60,17,True,"[[2, 60, 17], [2, 60, 17], [2, 60, 17]]"
822,3,2,60,18,True,"[[2, 60, 18], [2, 60, 18], [2, 60, 18]]"
823,3,2,60,19,True,"[[2, 60, 19], [2, 60, 19], [2, 60, 19]]"
824,3,2,60,20,True,"[[2, 60, 20], [2, 60, 20], [2, 60, 20]]"
825,3,2,60,21,True,"[[2, 60, 21], [2, 60, 21], [2, 60, 21]]"
826,3,2,60,22,True,"[[2, 60, 22], [2, 60, 22], [2, 60, 22]]"
827,3,2,60,23,True,"[[2, 60, 23], [2, 60, 23], [2, 60, 23]]"
828,3,2,60,24,True,"[[2, 60, 24], [2, 60, 24], [2, 60, 24]]"
829,3,2,60,25,True,"[[2, 60, 25], [2, 60, 25], [2, 60, 25]]"
830,3,2,60,26,True,"[[2, 60, 26], [2, 60, 26], [2, 60, 26]]"
831,3,2,60,27,True,"[[2, 60, 27], [2, 60, 27], [2, 60, 27]]"
832,3,2,60,28,True,"[[2, 60, 28], [2, 60, 28], [2, 60, 28]]"
833,3,2,60,29,True,"[[2, 60, 29], [2, 60, 29], [2, 60, 29]]"
834,3,2,68,10,True,"[[2, 68, 10], [2, 68, 10], [2, 68, 10]]"
835,3,2,68,11,True,"[[2, 68, 11], [2, 68, 11], [2, 68, 11]]"
836,3,2,68,12,True,"[[2, 68, 12], [2, 68, 12], [2, 68, 12]]"
837,3,2,68,13,True,"[[2, 68, 13], [2, 68, 13], [2, 68, 13]]"
838,3,2,68,14,True,"[[2, 68, 14], [2, 68, 14], [2, 68, 14]]"
839,3,2,68,15,True,"[[2, 68, 15], [2, 68, 15], [2, 68, 15]]"
840,3,2,68,16,True,"[[2, 68, 16], [2, 68, 16], [2, 68, 16]]"
841,3,2,68,17,True,"[[2, 68, 17], [2, 68, 17], [2, 68, 17]]"
842,3,2,68,18,True,"[[2, 68, 18], [2, 68, 18], [2, 68, 18]]"
843,3,2,68,19,True,"[[2, 68, 19], [2, 68, 19], [2, 68, 19]]"
844,3,2,68,20,True,"[[2, 68, 20], [2, 68, 20], [2, 68, 20]]"
845,3,2,68,21,True,"[[2, 68, 21], [2, 68, 21], [2, 68, 21]]"
846,3,2,68,22,True,"[[2, 68, 22], [2, 68, 22], [2, 68, 22]]"
847,3,2,68,23,True,"[[2, 68, 23], [2, 68, 23], [2, 68, 23]]"
848,3,2,68,24,True,"[[2, 68, 24], [2, 68, 24], [2, 68, 24]]"
849,3,2,68,25,True,"[[2, 68, 25], [2, 68, 25], [2, 68, 25]]"
850,3,2,68,26,True,"[[2, 68, 26], [2, 68, 26], [2, 68, 26]]"
851,3,2,68,27,True,"[[2, 68, 27], [2, 68, 27], [2, 68, 27]]"
852,3,2,68,28,True,"[[2, 68, 28], [2, 68, 28], [2, 68, 28]]"
853,3,2,68,29,True,"[[2, 68, 29], [2, 68, 29], [2, 68, 29]]"
854,3,2,68,30,True,"[[2, 68, 30], [2, 68, 30], [2, 68, 30]]"
855,3,2,68,31,True,"[[2, 68, 31], [2, 68, 31], [2, 68, 31]]"
856,3,2,68,32,True,"[[2, 68, 32], [2, 68, 32], [2, 68, 32]]"
857,3,2,68,33,True,"[[2, 68, 33], [2, 68, 33], [2, 68, 33]]"
858,3,2,76,10,True,"[[2, 76, 10], [2, 76, 10], [2, 76, 10]]"
859,3,2,76,11,True,"[[2, 76, 11], [2, 76, 11], [2, 76, 11]]"
860,3,2,76,12,True,"[[2, 76, 12], [2, 76, 12], [2, 76, 12]]"
861,3,2,76,13,True,"[[2, 76, 13], [2, 76, 13], [2, 76, 13]]"
862,3,2,76,14,True,"[[2, 76, 14], [2, 76, 14], [2, 76, 14]]"
863,3,2,76,15,True,"[[2, 76, 15], [2, 76, 15], [2, 76, 15]]"
864,3,2,76,16,True,"[[2, 76, 16], [2, 76, 16], [2, 76, 16]]"
865,3,2,76,17,True,"[[2, 76, 17], [2, 76, 17], [2, 76, 17]]"
866,3,2,76,18,True,"[[2, 76, 18], [2, 76, 18], [2, 76, 18]]"
867,3,2,76,19,True,"[[2, 76, 19], [2, 76, 19], [2, 76, 19]]"
868,3,2,76,20,True,"[[2, 76, 20], [2, 76, 20], [2, 76, 20]]"
869,3,2,76,21,True,"[[2, 76, 21], [2, 76, 21], [2, 76, 21]]"
870,3,2,76,22,True,"[[2, 76, 22], [2, 76, 22], [2, 76, 22]]"
871,3,2,76,23,True,"[[2, 76, 23], [2, 76, 23], [2, 76, 23]]"
872,3,2,76,24,True,"[[2, 76, 24], [2, 76, 24], [2, 76, 24]]"
873,3,2,76,25,True,"[[2, 76, 25], [2, 76, 25], [2, 76, 25]]"
874,3,2,76,26,True,"[[2, 76, 26], [2, 76, 26], [2, 76, 26]]"
875,3,2,76,27,True,"[[2, 76, 27], [2, 76, 27], [2, 76, 27]]"
876,3,2,76,28,True,"[[2, 76, 28], [2, 76, 28], [2, 76, 28]]"
877,3,2,76,29,True,"[[2, 76, 29], [2, 76, 29], [2, 76, 29]]"
878,3,2,76,30,True,"[[2, 76, 30], [2, 76, 30], [2, 76, 30]]"
879,3,2,76,31,True,"[[2, 76, 31], [2, 76, 31], [2, 76, 31]]"
880,3,2,76,32,True,"[[2, 76, 32], [2, 76, 32], [2, 76, 32]]"
881,3,2,76,33,True,"[[2, 76, 33], [2, 76, 33], [2, 76, 33]]"
882,3,2,76,34,True,"[[2, 76, 34], [2, 76, 34], [2, 76, 34]]"
